count,player,result,char,position,datetime,category,note,wt_cnt,wt_w_cnt,lt_cnt,lt_w_cnt,nt_cnt,nt_w_cnt,xw_cnt,xw_w_cnt,xl_cnt,xl_w_cnt,xn_cnt,xn_w_cnt
2.0,,三紅,刺,1.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,刺,3.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,刺,4.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
2.0,,三紅,刺,5.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
2.0,,三紅,刺,8.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,刺,6.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,刺,7.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,刺,8.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,刺,2.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,刺,4.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,三紅,刺,9.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,刺,0.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,刺,7.0,1900-01-01,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,刺,1.0,1900-01-01,面瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,刺,7.0,1900-01-01,面瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,刺,7.0,1900-01-01,面瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,刺,3.0,1900-01-01,面瓦,KAY那邊,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,刺,4.0,1900-01-01,面瓦,感覺是喬,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,30場以下,三紅,刺,2.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,-1.0,2.0,0.0,3.0,-1.0,2.0,0.0,1.0,-1.0
1.0,30場以下,三紅,刺,8.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,-2.0,3.0,-1.0,2.0,-2.0,1.0,1.0
1.0,C5,三紅,刺,0.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0
2.0,海月,三紅,刺,0.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,海月,三紅,刺,7.0,1900-01-01,面瓦,,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,2.0,0.0
1.0,皮皮,三紅,刺,5.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0
1.0,,三紅,奧,2.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,奧,3.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
2.0,,三紅,奧,4.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
2.0,,三紅,奧,7.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
2.0,,三紅,奧,0.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
2.0,,三紅,奧,2.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,奧,3.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,奧,4.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,奧,2.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,奧,6.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,奧,7.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,三紅,奧,8.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,奧,5.0,1900-01-01,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,奧,2.0,1900-01-01,面瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,奧,7.0,1900-01-01,面瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,奧,9.0,1900-01-01,面瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,奧,9.0,1900-01-01,面瓦,,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,2.0,0.0
1.0,,三紅,奧,6.0,1900-01-01,面瓦,KAY那邊,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,30場以下,三紅,奧,6.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0
1.0,海月,三紅,奧,7.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,海月,三紅,奧,0.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,-2.0,3.0,-1.0,2.0,-2.0,1.0,1.0
1.0,海月,三紅,奧,6.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0
1.0,海月,三紅,奧,5.0,1900-01-01,面瓦,感覺是喬,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,皮皮,三紅,奧,9.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,-1.0,2.0,0.0,3.0,-1.0,2.0,0.0,1.0,-1.0
1.0,,三紅,娜,1.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,娜,3.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,娜,6.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
2.0,,三紅,娜,7.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,娜,9.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
2.0,,三紅,娜,0.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,娜,3.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,娜,5.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,娜,7.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,娜,0.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2.0,,三紅,娜,6.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,娜,7.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,娜,9.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,娜,0.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,娜,8.0,1900-01-01,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,娜,5.0,1900-01-01,面瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,娜,6.0,1900-01-01,面瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,娜,3.0,1900-01-01,面瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,娜,3.0,1900-01-01,面瓦,,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,2.0,0.0
1.0,,三紅,娜,4.0,1900-01-01,面瓦,KAY那邊,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,娜,7.0,1900-01-01,面瓦,感覺是喬,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,30場以下,三紅,娜,0.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,-1.0,2.0,0.0,3.0,-1.0,2.0,0.0,1.0,-1.0
1.0,30場以下,三紅,娜,3.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,-2.0,3.0,-1.0,2.0,-2.0,1.0,1.0
1.0,30場以下,三紅,娜,2.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0
1.0,池,三紅,娜,4.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0
1.0,海月,三紅,娜,4.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,德,2.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,德,5.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,德,6.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
2.0,,三紅,德,8.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,德,9.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
2.0,,三紅,德,0.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,德,1.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,德,5.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2.0,,三紅,德,9.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2.0,,三紅,德,1.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,德,2.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,德,4.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,德,5.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,德,3.0,1900-01-01,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,德,5.0,1900-01-01,面瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,德,8.0,1900-01-01,面瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,德,8.0,1900-01-01,面瓦,,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,2.0,0.0
1.0,,三紅,德,5.0,1900-01-01,面瓦,KAY那邊,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,德,3.0,1900-01-01,面瓦,感覺是喬,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,30場以下,三紅,德,4.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,-1.0,2.0,0.0,3.0,-1.0,2.0,0.0,1.0,-1.0
1.0,池,三紅,德,1.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,-2.0,3.0,-1.0,2.0,-2.0,1.0,1.0
1.0,池,三紅,德,7.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0
1.0,海月,三紅,德,1.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,海月,三紅,德,1.0,1900-01-01,面瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,海月,三紅,德,3.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0
5.0,,三紅,忠,1.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,忠,2.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
4.0,,三紅,忠,3.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
3.0,,三紅,忠,4.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
2.0,,三紅,忠,5.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
3.0,,三紅,忠,6.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
4.0,,三紅,忠,7.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,忠,8.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
4.0,,三紅,忠,9.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,忠,0.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,忠,1.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
3.0,,三紅,忠,2.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2.0,,三紅,忠,3.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2.0,,三紅,忠,4.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2.0,,三紅,忠,5.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4.0,,三紅,忠,6.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
3.0,,三紅,忠,8.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
3.0,,三紅,忠,9.0,1900-01-01,線瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,忠,1.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,三紅,忠,2.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,,三紅,忠,3.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,三紅,忠,4.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,,三紅,忠,5.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,三紅,忠,7.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,,三紅,忠,8.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,三紅,忠,9.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,忠,0.0,1900-01-01,線瓦,我旁觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,忠,4.0,1900-01-01,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,忠,6.0,1900-01-01,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,忠,9.0,1900-01-01,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,忠,0.0,1900-01-01,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,忠,2.0,1900-01-01,面瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,忠,3.0,1900-01-01,面瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
2.0,,三紅,忠,4.0,1900-01-01,面瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,忠,6.0,1900-01-01,面瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,忠,8.0,1900-01-01,面瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,忠,9.0,1900-01-01,面瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,忠,4.0,1900-01-01,面瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,忠,6.0,1900-01-01,面瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,忠,8.0,1900-01-01,面瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,忠,0.0,1900-01-01,面瓦,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,忠,1.0,1900-01-01,面瓦,,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,2.0,0.0
1.0,,三紅,忠,2.0,1900-01-01,面瓦,,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,2.0,0.0
1.0,,三紅,忠,6.0,1900-01-01,面瓦,,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,2.0,0.0
1.0,,三紅,忠,0.0,1900-01-01,面瓦,,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,2.0,0.0
1.0,,三紅,忠,1.0,1900-01-01,面瓦,KAY那邊,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,忠,2.0,1900-01-01,面瓦,KAY那邊,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,忠,8.0,1900-01-01,面瓦,KAY那邊,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,忠,1.0,1900-01-01,面瓦,感覺是喬,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,忠,6.0,1900-01-01,面瓦,感覺是喬,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,忠,8.0,1900-01-01,面瓦,感覺是喬,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,,三紅,忠,9.0,1900-01-01,面瓦,感覺是喬,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,30場以下,三紅,忠,3.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,-1.0,2.0,0.0,3.0,-1.0,2.0,0.0,1.0,-1.0
1.0,30場以下,三紅,忠,5.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,-1.0,2.0,0.0,3.0,-1.0,2.0,0.0,1.0,-1.0
1.0,30場以下,三紅,忠,5.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,-2.0,3.0,-1.0,2.0,-2.0,1.0,1.0
1.0,30場以下,三紅,忠,7.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,-2.0,3.0,-1.0,2.0,-2.0,1.0,1.0
1.0,30場以下,三紅,忠,9.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,-2.0,3.0,-1.0,2.0,-2.0,1.0,1.0
1.0,30場以下,三紅,忠,1.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0
1.0,30場以下,三紅,忠,2.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0
1.0,30場以下,三紅,忠,3.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0
1.0,30場以下,三紅,忠,5.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0
1.0,30場以下,三紅,忠,9.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0
1.0,30場以下,三紅,忠,0.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0
1.0,C5,三紅,忠,1.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,-1.0,2.0,0.0,3.0,-1.0,2.0,0.0,1.0,-1.0
1.0,C5,三紅,忠,4.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,-2.0,3.0,-1.0,2.0,-2.0,1.0,1.0
1.0,C5,三紅,忠,7.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0
2.0,海月,三紅,忠,6.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,海月,三紅,忠,8.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,海月,三紅,忠,9.0,1900-01-01,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,海月,三紅,忠,1.0,1900-01-01,面瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,海月,三紅,忠,9.0,1900-01-01,面瓦,KAY那邊,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,海月,三紅,忠,7.0,1900-01-01,面瓦,Kay,0.0,0.0,1.0,-1.0,2.0,0.0,3.0,-1.0,2.0,0.0,1.0,-1.0
