角色理論,報表,0.4581772784,0.4580868648,0.4581168297,0.3775351014,0.3494539782,0.2730109204,0.7269890796,0.3746097815,0.3465140479,0.2788761707,0.6253902185,0.7151898734,0.725,0.7329192547,0.7345679012,0.2839506173,0.275,0.2785602504,0.0986267166,0.09987515605,0.1004993758,0.1011235955,0.1011235955,0.09987515605,0.3988764045,0.4001248439,0.5998751561,0.406175772,0.3781902552,0.4408866995,0.4497607656,0.466992665,0.3831325301,0.4,0.4250614251,0.4296296296,0.3924349882,0.4290865385,0.4278177458,0.4057692308,0.6891891892,0.7068965517,0.7432432432,0.7538461538,0.7903225806,0.6964285714,0.7096774194,0.7313432836,0.7272727273,0.7192982456,0.2527472527,0.2571428571,0.2674418605,0.3125,0.3263157895,0.2673267327,0.2745098039,0.2747252747,0.2857142857,0.2718446602,0.1154446178,0.09048361934,0.1154446178,0.1014040562,0.09672386895,0.08736349454,0.09672386895,0.104524181,0.1029641186,0.08892355694,0.0946930281,0.1092611863,0.08949011446,0.09989594173,0.098855359,0.1050988554,0.1061394381,0.0946930281,0.0946930281,0.1071800208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
player,總場次,勝率,角色理論,位置理論,紅方三紅,紅方梅死,紅方梅活,紅勝,藍方三紅,藍方梅死,藍方梅活,三藍,刺,娜,德,奧,派,梅,忠,刺,娜,德,奧,派,梅,忠,紅角率,藍角率,1勝,2勝,3勝,4勝,5勝,6勝,7勝,8勝,9勝,0勝,雙尾派,1-5勝,6-0勝,1紅勝,2紅勝,3紅勝,4紅勝,5紅勝,6紅勝,7紅勝,8紅勝,9紅勝,0紅勝,1藍勝,2藍勝,3藍勝,4藍勝,5藍勝,6藍勝,7藍勝,8藍勝,9藍勝,0藍勝,1紅,2紅,3紅,4紅,5紅,6紅,7紅,8紅,9紅,0紅,1藍,2藍,3藍,4藍,5藍,6藍,7藍,8藍,9藍,0藍,三紅,三藍死,三藍活,三紅,三藍死,三藍活,刺,娜,德,奧,派,梅,忠,紅勝,藍勝,總勝,刺,娜,德,奧,派,梅,忠,紅場,藍場,1紅勝,2紅勝,3紅勝,4紅勝,5紅勝,6紅勝,7紅勝,8紅勝,9紅勝,0紅勝,1藍勝,2藍勝,3藍勝,4藍勝,5藍勝,6藍勝,7藍勝,8藍勝,9藍勝,0藍勝,1紅,2紅,3紅,4紅,5紅,6紅,7紅,8紅,9紅,0紅,1藍,2藍,3藍,4藍,5藍,6藍,7藍,8藍,9藍,0藍
K810,15.0,0.4666666666666667,0.5185185185185186,0.42000000000000004,0.5,0.3333333333333333,0.16666666666666666,0.8333333333333333,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.5555555555555556,,0.6666666666666666,1.0,1.0,0.0,0.0,0.5,0.0,0.2,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.2,0.26666666666666666,0.4,0.6,0.0,1.0,0.0,1.0,0.5,,0.4545454545454546,,1.0,0.0,0.33333333333333337,0.39130434782608703,0.43749999999999994,,1.0,0.0,1.0,,,1.0,,1.0,,0.0,,0.0,,0.5,,0.3333333333333333,,,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,3.0,2.0,1.0,4.0,3.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,2.0,7.0,0.0,3.0,1.0,2.0,2.0,3.0,4.0,6.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0
池,76.0,0.4868421052631579,0.49491341991341997,0.5061666666666668,0.39285714285714285,0.35714285714285715,0.25,0.75,0.2916666666666667,0.375,0.3333333333333333,0.7083333333333333,0.6666666666666666,0.75,0.7142857142857143,0.8181818181818182,0.3333333333333333,0.4444444444444444,0.3055555555555556,0.07894736842105263,0.05263157894736842,0.09210526315789473,0.14473684210526316,0.039473684210526314,0.11842105263157894,0.47368421052631576,0.3684210526315789,0.631578947368421,0.2,0.47619047619047616,0.5357142857142857,0.46875,0.34615384615384626,0.3181818181818182,0.7,0.3125,0.6666666666666667,0.4705882352941177,0.3953488372093023,0.4358974358974359,0.46987951807228917,0.5,0.6666666666666666,0.6,0.75,0.75,1.0,1.0,0.5,1.0,1.0,0.0,0.4,0.5,0.375,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.4,0.07142857142857142,0.10714285714285714,0.17857142857142858,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.041666666666666664,0.10416666666666667,0.125,0.16666666666666666,0.125,0.125,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.10416666666666667,11.0,10.0,7.0,14.0,18.0,16.0,4.0,3.0,5.0,9.0,1.0,4.0,11.0,21.0,16.0,37.0,6.0,4.0,7.0,11.0,3.0,9.0,36.0,28.0,48.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,6.0,8.0,6.0,6.0,2.0,4.0,4.0,5.0
菜,134.0,0.5149253731343284,0.4864047987616099,0.4500685425685427,0.32786885245901637,0.4262295081967213,0.2459016393442623,0.7540983606557377,0.3424657534246575,0.3424657534246575,0.3150684931506849,0.6575342465753424,0.8666666666666667,0.6,0.7647058823529411,0.7368421052631579,0.3125,0.3333333333333333,0.3125,0.11194029850746269,0.07462686567164178,0.12686567164179105,0.1417910447761194,0.11940298507462686,0.06716417910447761,0.3582089552238806,0.4552238805970149,0.5447761194029851,0.5555555555555556,0.6052631578947368,0.4210526315789474,0.6190476190476191,0.5625,0.4680851063829786,0.28124999999999994,0.4615384615384617,0.2916666666666667,0.4210526315789474,0.48571428571428577,0.5459770114942529,0.3952095808383234,0.8888888888888888,1.0,0.8,0.8333333333333334,0.8571428571428571,0.2857142857142857,0.0,0.75,0.6666666666666666,0.7142857142857143,0.3333333333333333,0.375,0.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.3,0.3333333333333333,0.16666666666666666,0.25,0.14754098360655737,0.11475409836065574,0.16393442622950818,0.09836065573770492,0.11475409836065574,0.11475409836065574,0.01639344262295082,0.06557377049180328,0.04918032786885246,0.11475409836065574,0.1232876712328767,0.1095890410958904,0.0821917808219178,0.0410958904109589,0.0821917808219178,0.1506849315068493,0.136986301369863,0.0821917808219178,0.0821917808219178,0.1095890410958904,20.0,26.0,15.0,25.0,25.0,23.0,13.0,6.0,13.0,14.0,5.0,3.0,15.0,46.0,23.0,69.0,15.0,10.0,17.0,19.0,16.0,9.0,48.0,61.0,73.0,8.0,7.0,8.0,5.0,6.0,2.0,0.0,3.0,2.0,5.0,3.0,3.0,0.0,1.0,2.0,6.0,3.0,2.0,1.0,2.0,9.0,7.0,10.0,6.0,7.0,7.0,1.0,4.0,3.0,7.0,9.0,8.0,6.0,3.0,6.0,11.0,10.0,6.0,6.0,8.0
30場以下,80.0,0.475,0.46454545454545454,0.41500000000000015,0.34210526315789475,0.3157894736842105,0.34210526315789475,0.6578947368421053,0.35714285714285715,0.3333333333333333,0.30952380952380953,0.6428571428571428,0.6666666666666666,0.6,0.6666666666666666,0.7142857142857143,0.5,0.2857142857142857,0.30303030303030304,0.1125,0.125,0.15,0.0875,0.025,0.0875,0.4125,0.475,0.525,0.47619047619047616,0.19047619047619047,0.5294117647058824,0.5652173913043478,0.5454545454545455,0.642857142857143,0.35,0.22222222222222224,0.33333333333333337,0.5357142857142857,0.54,0.46153846153846156,0.4183673469387754,0.6666666666666666,0.6666666666666666,0.0,0.5,0.75,0.75,0.5,0.6666666666666666,1.0,0.6,0.4,0.0,0.6,0.6,0.0,0.5,0.25,0.0,0.0,0.5,0.07894736842105263,0.07894736842105263,0.02631578947368421,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.07894736842105263,0.07894736842105263,0.13157894736842105,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.14285714285714285,13.0,12.0,13.0,15.0,14.0,13.0,6.0,6.0,8.0,5.0,1.0,2.0,10.0,25.0,13.0,38.0,9.0,10.0,12.0,7.0,2.0,7.0,33.0,38.0,42.0,2.0,2.0,0.0,2.0,6.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,4.0,8.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,4.0,6.0
軒,47.0,0.46808510638297873,0.4633613445378152,0.4155555555555556,0.42857142857142855,0.19047619047619047,0.38095238095238093,0.6190476190476191,0.38461538461538464,0.2692307692307692,0.34615384615384615,0.6153846153846154,0.42857142857142855,0.6666666666666666,0.8333333333333334,0.6,0.42857142857142855,0.5,0.29411764705882354,0.14893617021276595,0.06382978723404255,0.1276595744680851,0.10638297872340426,0.14893617021276595,0.0425531914893617,0.3617021276595745,0.44680851063829785,0.5531914893617021,0.5,0.4545454545454546,0.7692307692307692,0.5714285714285715,0.0,0.6153846153846155,0.45000000000000007,0.3846153846153847,0.7499999999999999,0.0,0.0,0.5,0.39999999999999997,0.5,1.0,1.0,1.0,0.0,0.5,0.75,0.5,0.0,0.0,,0.3333333333333333,0.0,0.5,0.0,0.6666666666666666,0.25,0.3333333333333333,1.0,0.0,0.09523809523809523,0.047619047619047616,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.0,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.07692307692307693,0.11538461538461539,0.15384615384615385,0.11538461538461539,0.07692307692307693,0.15384615384615385,9.0,4.0,8.0,10.0,7.0,9.0,3.0,2.0,5.0,3.0,3.0,1.0,5.0,13.0,9.0,22.0,7.0,3.0,6.0,5.0,7.0,2.0,17.0,21.0,26.0,1.0,1.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,5.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,0.0,3.0,1.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0
洋蔥,19.0,0.42105263157894735,0.45899470899470896,0.4733333333333334,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.6923076923076923,0.5,,0.6666666666666666,1.0,0.25,0.0,0.42857142857142855,0.10526315789473684,0.0,0.15789473684210525,0.05263157894736842,0.21052631578947367,0.10526315789473684,0.3684210526315789,0.3157894736842105,0.6842105263157895,0.0,0.0,1.0,1.0,0.4,0.0,1.0,0.0,0.0,0.5,0.4545454545454546,0.5,0.32258064516129037,0.0,0.0,1.0,,1.0,,1.0,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,1.0,3.0,2.0,4.0,5.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,4.0,4.0,8.0,2.0,0.0,3.0,1.0,4.0,2.0,7.0,6.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0
LIANG,25.0,0.48,0.4452861952861953,0.5222222222222223,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.7142857142857142,0.3888888888888889,0.2222222222222222,0.3888888888888889,0.6111111111111112,,0.0,1.0,0.6666666666666666,0.25,1.0,0.2727272727272727,0.0,0.04,0.12,0.12,0.16,0.12,0.44,0.28,0.72,0.33333333333333337,0.0,0.625,1.0,1.0,0.625,0.5,0.0,0.0,0.6,0.8,0.5,0.4210526315789474,,,1.0,1.0,1.0,1.0,,0.0,,0.0,0.3333333333333333,0.0,0.5,,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.05555555555555555,3.0,2.0,2.0,7.0,4.0,7.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,5.0,7.0,12.0,0.0,1.0,3.0,3.0,4.0,3.0,11.0,7.0,18.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0
豬豬,92.0,0.40217391304347827,0.427121530430354,0.38938095238095244,0.25,0.3611111111111111,0.3888888888888889,0.6111111111111112,0.44642857142857145,0.2857142857142857,0.26785714285714285,0.5535714285714286,0.6666666666666666,0.4166666666666667,0.7142857142857143,0.7272727272727273,0.5,0.1875,0.2647058823529412,0.06521739130434782,0.13043478260869565,0.07608695652173914,0.11956521739130435,0.06521739130434782,0.17391304347826086,0.3695652173913043,0.391304347826087,0.6086956521739131,0.4230769230769231,0.23809523809523808,0.4736842105263159,0.3548387096774194,0.5714285714285715,0.4545454545454546,0.0,0.37500000000000006,0.20833333333333334,0.5161290322580645,0.5333333333333333,0.39639639639639646,0.34883720930232565,0.5714285714285714,0.3333333333333333,0.6,0.5,1.0,1.0,0.0,1.0,0.3333333333333333,0.4,0.25,0.2,0.3333333333333333,0.3333333333333333,0.5,0.14285714285714285,0.0,0.16666666666666666,0.16666666666666666,0.5714285714285714,0.19444444444444445,0.08333333333333333,0.1388888888888889,0.05555555555555555,0.027777777777777776,0.16666666666666666,0.027777777777777776,0.08333333333333333,0.08333333333333333,0.1388888888888889,0.07142857142857142,0.08928571428571429,0.05357142857142857,0.16071428571428573,0.07142857142857142,0.125,0.08928571428571429,0.10714285714285714,0.10714285714285714,0.125,9.0,13.0,14.0,25.0,16.0,15.0,4.0,5.0,5.0,8.0,3.0,3.0,9.0,22.0,15.0,37.0,6.0,12.0,7.0,11.0,6.0,16.0,34.0,36.0,56.0,4.0,1.0,3.0,1.0,1.0,6.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,7.0,3.0,5.0,2.0,1.0,6.0,1.0,3.0,3.0,5.0,4.0,5.0,3.0,9.0,4.0,7.0,5.0,6.0,6.0,7.0
尼克,119.0,0.3949579831932773,0.423572392519761,0.4195747955747957,0.325,0.4,0.275,0.7250000000000001,0.4177215189873418,0.35443037974683544,0.22784810126582278,0.5822784810126582,0.6923076923076923,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.3333333333333333,0.1,0.22807017543859648,0.1092436974789916,0.058823529411764705,0.058823529411764705,0.1092436974789916,0.10084033613445378,0.08403361344537816,0.4789915966386555,0.33613445378151263,0.6638655462184874,0.33333333333333337,0.39999999999999997,0.21951219512195128,0.33333333333333337,0.5945945945945947,0.3142857142857142,0.15151515151515152,0.39999999999999997,0.38461538461538464,0.43333333333333335,0.5223880597014925,0.3757575757575758,0.3289473684210526,0.8333333333333334,0.0,0.75,1.0,1.0,1.0,0.3333333333333333,,0.6666666666666666,0.8333333333333334,0.1111111111111111,0.5,0.09090909090909091,0.0,0.4444444444444444,0.2727272727272727,0.1111111111111111,0.4,0.14285714285714285,0.16666666666666666,0.15,0.075,0.1,0.075,0.125,0.025,0.075,0.0,0.225,0.15,0.11392405063291139,0.10126582278481013,0.13924050632911392,0.05063291139240506,0.11392405063291139,0.13924050632911392,0.11392405063291139,0.06329113924050633,0.08860759493670886,0.0759493670886076,13.0,16.0,11.0,33.0,28.0,18.0,9.0,5.0,5.0,10.0,4.0,1.0,13.0,29.0,18.0,47.0,13.0,7.0,7.0,13.0,12.0,10.0,57.0,40.0,79.0,5.0,0.0,3.0,3.0,5.0,1.0,1.0,0.0,6.0,5.0,1.0,4.0,1.0,0.0,4.0,3.0,1.0,2.0,1.0,1.0,6.0,3.0,4.0,3.0,5.0,1.0,3.0,0.0,9.0,6.0,9.0,8.0,11.0,4.0,9.0,11.0,9.0,5.0,7.0,6.0
JOY,65.0,0.4461538461538462,0.418939393939394,0.4418095238095239,0.4074074074074074,0.2962962962962963,0.2962962962962963,0.7037037037037037,0.34210526315789475,0.39473684210526316,0.2631578947368421,0.6578947368421053,0.6666666666666666,0.8333333333333334,0.75,0.5,0.2727272727272727,0.0,0.2916666666666667,0.046153846153846156,0.18461538461538463,0.06153846153846154,0.12307692307692308,0.16923076923076924,0.046153846153846156,0.36923076923076925,0.4153846153846154,0.5846153846153846,0.3684210526315789,0.41379310344827586,0.4615384615384617,0.5833333333333333,0.5454545454545455,0.4,0.5,0.18181818181818182,0.6153846153846155,0.14285714285714288,0.32,0.45360824742268047,0.3380281690140845,1.0,0.75,0.75,0.6666666666666666,0.0,1.0,1.0,0.4,0.5,1.0,0.2,0.2857142857142857,0.3333333333333333,0.5,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.07407407407407407,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.1111111111111111,0.18518518518518517,0.07407407407407407,0.037037037037037035,0.13157894736842105,0.18421052631578946,0.15789473684210525,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.07894736842105263,0.10526315789473684,11.0,8.0,8.0,13.0,15.0,10.0,2.0,10.0,3.0,4.0,3.0,0.0,7.0,19.0,10.0,29.0,3.0,12.0,4.0,8.0,11.0,3.0,24.0,27.0,38.0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,5.0,2.0,1.0,5.0,7.0,6.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0
FANCY,29.0,0.4482758620689655,0.41794871794871796,0.5433333333333334,0.625,0.0,0.375,0.625,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.7142857142857142,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,0.46153846153846156,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.10344827586206896,0.10344827586206896,0.1724137931034483,0.4482758620689655,0.27586206896551724,0.7241379310344828,0.2142857142857143,1.0,0.0,0.35714285714285715,1.0,0.5,0.5,0.0,1.0,0.4666666666666666,0.5555555555555556,0.38095238095238104,0.4864864864864865,0.0,1.0,,1.0,,0.5,,,,0.6666666666666666,0.25,1.0,0.0,0.25,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,0.125,0.125,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.375,0.19047619047619047,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.14285714285714285,5.0,0.0,3.0,6.0,7.0,8.0,0.0,2.0,0.0,3.0,2.0,0.0,6.0,5.0,8.0,13.0,1.0,3.0,1.0,3.0,3.0,5.0,13.0,8.0,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0
布冬,18.0,0.5555555555555556,0.41666666666666663,0.3714285714285714,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.9090909090909091,0.2857142857142857,0.7142857142857143,0.0,0.7142857142857143,0.75,1.0,1.0,1.0,0.0,,0.0,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.2222222222222222,0.0,0.16666666666666666,0.6111111111111112,0.3888888888888889,1.0,,,0.4,0.0,0.2,0.5714285714285715,0.5714285714285715,1.0,1.0,0.25,0.4000000000000001,0.5000000000000001,1.0,,,1.0,,0.5,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,3.0,7.0,1.0,2.0,5.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,4.0,3.0,3.0,1.0,4.0,0.0,3.0,11.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
亞可,45.0,0.3333333333333333,0.4066666666666667,0.3673015873015874,0.3333333333333333,0.4,0.26666666666666666,0.7333333333333334,0.4666666666666667,0.4,0.13333333333333333,0.5333333333333333,0.6666666666666666,1.0,0.4,1.0,0.0,0.5,0.125,0.06666666666666667,0.06666666666666667,0.1111111111111111,0.08888888888888889,0.08888888888888889,0.044444444444444446,0.5333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.30769230769230776,0.7272727272727274,0.11764705882352942,0.0,0.2,0.4,0.7,0.15384615384615388,0.0,0.0,0.33333333333333337,0.25000000000000006,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,0.0,,0.0,0.6666666666666666,0.0,0.0,0.14285714285714285,0.0,0.5,0.0,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.1,0.1,0.16666666666666666,0.03333333333333333,0.23333333333333334,0.06666666666666667,0.06666666666666667,0.1,0.13333333333333333,5.0,6.0,4.0,14.0,12.0,4.0,2.0,3.0,2.0,4.0,0.0,1.0,3.0,11.0,4.0,15.0,3.0,3.0,5.0,4.0,4.0,2.0,24.0,15.0,30.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,3.0,5.0,1.0,7.0,2.0,2.0,3.0,4.0
SIN,147.0,0.38095238095238093,0.3883040935672515,0.4073008658008659,0.37037037037037035,0.24074074074074073,0.3888888888888889,0.611111111111111,0.3763440860215054,0.3763440860215054,0.24731182795698925,0.6236559139784946,0.5,0.5714285714285714,0.5833333333333334,0.75,0.4444444444444444,0.10526315789473684,0.23214285714285715,0.08163265306122448,0.09523809523809523,0.08163265306122448,0.10884353741496598,0.12244897959183673,0.1292517006802721,0.38095238095238093,0.3673469387755102,0.6326530612244898,0.325,0.4444444444444445,0.38709677419354843,0.20000000000000004,0.34090909090909094,0.38888888888888884,0.2407407407407407,0.36666666666666664,0.3461538461538462,0.42857142857142866,0.3837209302325582,0.35175879396984927,0.34574468085106386,0.45454545454545453,1.0,0.6,1.0,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.42857142857142855,1.0,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.0,0.25,0.25,0.21428571428571427,0.375,0.25,0.3333333333333333,0.2037037037037037,0.1111111111111111,0.09259259259259259,0.05555555555555555,0.07407407407407407,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.12962962962962962,0.05555555555555555,0.06451612903225806,0.15053763440860216,0.07526881720430108,0.08602150537634409,0.12903225806451613,0.08602150537634409,0.15053763440860216,0.08602150537634409,0.043010752688172046,0.12903225806451613,20.0,13.0,21.0,35.0,35.0,23.0,6.0,8.0,7.0,12.0,8.0,2.0,13.0,33.0,23.0,56.0,12.0,14.0,12.0,16.0,18.0,19.0,56.0,54.0,93.0,5.0,6.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,2.0,0.0,3.0,2.0,3.0,3.0,1.0,4.0,11.0,6.0,5.0,3.0,4.0,6.0,6.0,3.0,7.0,3.0,6.0,14.0,7.0,8.0,12.0,8.0,14.0,8.0,4.0,12.0
小向,102.0,0.39215686274509803,0.3699277713615282,0.3572727272727273,0.32558139534883723,0.27906976744186046,0.3953488372093023,0.6046511627906976,0.3728813559322034,0.3898305084745763,0.23728813559322035,0.6271186440677966,0.6,0.5,0.7272727272727273,0.5555555555555556,0.2631578947368421,0.36363636363636365,0.1724137931034483,0.14705882352941177,0.0784313725490196,0.10784313725490197,0.08823529411764706,0.18627450980392157,0.10784313725490197,0.28431372549019607,0.4215686274509804,0.5784313725490197,0.08333333333333334,0.0,0.07692307692307694,0.13333333333333333,0.7916666666666665,0.47826086956521746,0.5000000000000001,0.4634146341463415,0.5121951219512195,0.3103448275862069,0.5283018867924528,0.22522522522522523,0.45394736842105265,0.3333333333333333,0.0,0.25,0.3333333333333333,0.8333333333333334,0.5714285714285714,1.0,0.7142857142857143,0.75,0.75,0.0,0.0,0.0,0.0,0.75,0.3333333333333333,0.25,0.3333333333333333,0.45454545454545453,0.14285714285714285,0.06976744186046512,0.046511627906976744,0.09302325581395349,0.06976744186046512,0.13953488372093023,0.16279069767441862,0.06976744186046512,0.16279069767441862,0.09302325581395349,0.09302325581395349,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05084745762711865,0.06779661016949153,0.05084745762711865,0.06779661016949153,0.15254237288135594,0.1864406779661017,0.11864406779661017,14.0,12.0,17.0,22.0,23.0,14.0,9.0,4.0,8.0,5.0,5.0,4.0,5.0,26.0,14.0,40.0,15.0,8.0,11.0,9.0,19.0,11.0,29.0,43.0,59.0,1.0,0.0,1.0,1.0,5.0,4.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,5.0,1.0,3.0,2.0,4.0,3.0,6.0,7.0,3.0,7.0,4.0,4.0,6.0,6.0,6.0,3.0,4.0,3.0,4.0,9.0,11.0,7.0
