,,0.4901960784,0.4727957597,0.4713209251,0.4590163934,0.2704918033,0.2704918033,0.7295081967,0.4984227129,0.1955835962,0.3059936909,0.5015772871,0.701754386,0.7254901961,0.7083333333,0.78125,0.3870967742,0.3275862069,0.2741116751,0.1016042781,0.09090909091,0.128342246,0.1140819964,0.110516934,0.1033868093,0.3511586453,0.4349376114,0.5650623886,0.5267857143,0.4461538462,0.4326241135,0.4431818182,0.5141242938,0.4295302013,0.4571428571,0.3064516129,0.3819444444,0.5410958904,0.5263157895,0.4714673913,0.426742532,0.7586206897,0.85,0.7407407407,0.72,0.7666666667,0.6071428571,0.7368421053,0.5882352941,0.7083333333,0.8,0.2777777778,0.2666666667,0.2413793103,0.3333333333,0.3846153846,0.3225806452,0.3529411765,0.2,0.21875,0.40625,0.118852459,0.08196721311,0.1106557377,0.1024590164,0.1229508197,0.1147540984,0.07786885246,0.06967213115,0.09836065574,0.1024590164,0.05678233438,0.09463722397,0.09148264984,0.1324921136,0.1230283912,0.09779179811,0.1072555205,0.09463722397,0.1009463722,0.1009463722,112,66,66,158,62,97,40,37,51,50,24,19,54,178,97,275,57,51,72,64,62,58,197,244,317,22,17,20,18,23,17,14,10,17,20,5,8,7,14,15,10,12,6,7,13,29,20,27,25,30,28,19,17,24,25,18,30,29,42,39,31,34,30,32,32
,,0.4453608247,0.4498508832,0.4451682896,0.455026455,0.2222222222,0.3227513228,0.6772486772,0.4763513514,0.2263513514,0.2972972973,0.5236486486,0.6382978723,0.6779661017,0.6904761905,0.7073170732,0.306122449,0.3125,0.2914572864,0.09690721649,0.1216494845,0.08659793814,0.08453608247,0.1010309278,0.09896907216,0.4103092784,0.3896907216,0.6103092784,0.5462962963,0.3203883495,0.3282442748,0.4365079365,0.452991453,0.4363636364,0.3676470588,0.4057971014,0.3524590164,0.4666666667,0.4599156118,0.4153846154,0.4067547724,0.7619047619,0.5454545455,0.5789473684,0.6666666667,0.7222222222,0.875,0.4117647059,0.5416666667,0.6153846154,0.9047619048,0.4090909091,0.2592592593,0.2258064516,0.3214285714,0.3333333333,0.2564102564,0.3529411765,0.3333333333,0.28125,0.2307692308,0.1111111111,0.0582010582,0.1005291005,0.1111111111,0.09523809524,0.126984127,0.08994708995,0.126984127,0.06878306878,0.1111111111,0.07432432432,0.09121621622,0.1047297297,0.09459459459,0.09121621622,0.1317567568,0.1148648649,0.1013513514,0.1081081081,0.08783783784,86,42,61,141,67,88,30,40,29,29,15,15,58,128,88,216,47,59,42,41,49,48,199,189,296,16,6,11,14,13,21,7,13,8,19,9,7,7,9,9,10,12,10,9,6,21,11,19,21,18,24,17,24,13,21,22,27,31,28,27,39,34,30,32,26
,,0.4447058824,0.4558529635,0.4629852066,0.4968152866,0.2356687898,0.2675159236,0.7324840764,0.4850746269,0.2388059701,0.276119403,0.5149253731,0.7692307692,0.8666666667,0.6451612903,0.619047619,0.2127659574,0.306122449,0.2848837209,0.09176470588,0.1058823529,0.07294117647,0.09882352941,0.1105882353,0.1152941176,0.4047058824,0.3694117647,0.6305882353,0.4158415842,0.3513513514,0.4351851852,0.3982300885,0.4715447154,0.3168316832,0.2935779817,0.4379562044,0.4782608696,0.4651162791,0.4688995215,0.4114671164,0.3961904762,0.75,0.8235294118,0.619047619,0.6315789474,0.7777777778,0.5384615385,0.875,0.75,0.7692307692,0.875,0.2608695652,0.2105263158,0.3181818182,0.28,0.3448275862,0.24,0.1935483871,0.3428571429,0.3636363636,0.2222222222,0.101910828,0.1082802548,0.1337579618,0.1210191083,0.1146496815,0.08280254777,0.05095541401,0.101910828,0.08280254777,0.101910828,0.08582089552,0.1417910448,0.08208955224,0.09328358209,0.1082089552,0.09328358209,0.1156716418,0.1305970149,0.08208955224,0.0671641791,78,37,42,130,64,74,30,39,20,26,10,15,49,115,74,189,39,45,31,42,47,49,172,157,268,12,14,13,12,14,7,7,12,10,14,6,8,7,7,10,6,6,12,8,4,16,17,21,19,18,13,8,16,13,16,23,38,22,25,29,25,31,35,22,18
,,0.5035971223,0.4845329059,0.4925306577,0.4804469274,0.2793296089,0.2402234637,0.7597765363,0.4537815126,0.2352941176,0.3109243697,0.5462184874,0.8510638298,0.8,0.7045454545,0.6578947368,0.08823529412,0.3333333333,0.3525641026,0.1127098321,0.1199040767,0.1055155875,0.09112709832,0.08153477218,0.1151079137,0.3741007194,0.4292565947,0.5707434053,0.5454545455,0.4588235294,0.4690265487,0.4310344828,0.4183673469,0.5517241379,0.3826086957,0.5,0.4848484848,0.389380531,0.4028436019,0.4637964775,0.4581105169,0.8333333333,0.7058823529,0.8421052632,0.6842105263,0.8125,0.6,0.7142857143,0.75,0.8095238095,0.8125,0.380952381,0.2941176471,0.28,0.3076923077,0.2272727273,0.5263157895,0.275862069,0.3181818182,0.3333333333,0.2222222222,0.1005586592,0.09497206704,0.1061452514,0.1061452514,0.08938547486,0.08379888268,0.0782122905,0.1340782123,0.1173184358,0.08938547486,0.08823529412,0.07142857143,0.1050420168,0.1092436975,0.09243697479,0.07983193277,0.1218487395,0.09243697479,0.1260504202,0.1134453782,86,50,43,108,56,74,40,40,31,25,3,16,55,136,74,210,47,50,44,38,34,48,156,179,238,15,12,16,13,13,9,10,18,17,13,8,5,7,8,5,10,8,7,10,6,18,17,19,19,16,15,14,24,21,16,21,17,25,26,22,19,29,22,30,27
,,0.4684466019,0.4715177734,0.4720353011,0.4528301887,0.213836478,0.3333333333,0.6666666667,0.4150197628,0.2411067194,0.3438735178,0.5849802372,0.6551724138,0.7111111111,0.7333333333,0.55,0.3023255814,0.375,0.3470588235,0.07038834951,0.109223301,0.109223301,0.09708737864,0.104368932,0.09708737864,0.4126213592,0.3859223301,0.6140776699,0.4623655914,0.3142857143,0.4680851064,0.5373134328,0.4201680672,0.4336283186,0.4112903226,0.4262295082,0.5154639175,0.3815789474,0.4051282051,0.4440366972,0.4342105263,0.7333333333,0.6,0.7142857143,0.6818181818,0.5384615385,0.8461538462,0.75,0.5789473684,0.5882352941,0.6363636364,0.3333333333,0.2,0.3636363636,0.4666666667,0.3870967742,0.3103448276,0.25,0.3571428571,0.4761904762,0.2777777778,0.09433962264,0.09433962264,0.08805031447,0.1383647799,0.08176100629,0.08176100629,0.1257861635,0.1194968553,0.106918239,0.06918238994,0.08300395257,0.09881422925,0.08695652174,0.1185770751,0.1225296443,0.1146245059,0.1106719368,0.1106719368,0.08300395257,0.07114624506,72,34,53,105,61,87,19,32,33,22,13,15,59,106,87,193,29,45,45,40,43,40,170,159,253,11,9,10,15,7,11,15,11,10,7,7,5,8,14,12,9,7,10,10,5,15,15,14,22,13,13,20,19,17,11,21,25,22,30,31,29,28,28,21,18
,,0.4914841849,0.5012670269,0.497125565,0.4394904459,0.2420382166,0.3184713376,0.6815286624,0.4094488189,0.2165354331,0.374015748,0.5905511811,0.7027027027,0.7407407407,0.675,0.641509434,0.3541666667,0.3333333333,0.3913043478,0.0900243309,0.06569343066,0.09732360097,0.1289537713,0.1167883212,0.1094890511,0.3917274939,0.3819951338,0.6180048662,0.4528301887,0.4090909091,0.4444444444,0.3888888889,0.5631067961,0.446969697,0.4318181818,0.5245901639,0.5479452055,0.4537037037,0.5071090047,0.4502712477,0.4780114723,0.5294117647,0.5625,0.5555555556,0.6,0.7857142857,0.619047619,0.5,0.8947368421,1,0.7777777778,0.4166666667,0.3461538462,0.4,0.3076923077,0.48,0.3666666667,0.4166666667,0.3571428571,0.3529411765,0.2916666667,0.1082802548,0.101910828,0.1146496815,0.09554140127,0.08917197452,0.1337579618,0.05095541401,0.1210191083,0.07006369427,0.1146496815,0.09448818898,0.1023622047,0.1181102362,0.1023622047,0.09842519685,0.1181102362,0.09448818898,0.1102362205,0.06692913386,0.09448818898,69,38,50,104,55,95,26,20,27,34,17,15,63,107,95,202,37,27,40,53,48,45,161,157,254,9,9,10,9,11,13,4,17,11,14,10,9,12,8,12,11,10,10,6,7,17,16,18,15,14,21,8,19,11,18,24,26,30,26,25,30,24,28,17,24
,,0.4050632911,0.4234683149,0.421293914,0.4027777778,0.2777777778,0.3194444444,0.6805555556,0.5458167331,0.2071713147,0.2470119522,0.4541832669,0.6764705882,0.625,0.7333333333,0.7,0.2444444444,0.1304347826,0.28125,0.08607594937,0.1012658228,0.07594936709,0.1012658228,0.1139240506,0.1164556962,0.4050632911,0.364556962,0.635443038,0.3739130435,0.2448979592,0.28125,0.2432432432,0.5333333333,0.44,0.2840909091,0.3300970874,0.3913043478,0.5391304348,0.5368421053,0.3252525253,0.4047619048,0.5714285714,0.6,0.6,0.5,0.8888888889,0.8947368421,0.625,0.7272727273,0.652173913,0.6956521739,0.3103448276,0.1538461538,0.1363636364,0.1724137931,0.4210526316,0.2413793103,0.2083333333,0.2222222222,0.2173913043,0.4347826087,0.09722222222,0.06944444444,0.1041666667,0.08333333333,0.0625,0.1319444444,0.05555555556,0.07638888889,0.1597222222,0.1597222222,0.1155378486,0.1035856574,0.08764940239,0.1155378486,0.07569721116,0.1155378486,0.09561752988,0.1075697211,0.09163346614,0.09163346614,58,40,46,137,52,62,23,25,22,28,11,6,45,98,62,160,34,40,30,40,45,46,160,144,251,8,6,9,6,8,17,5,8,15,16,9,4,3,5,8,7,5,6,5,10,14,10,15,12,9,19,8,11,23,23,29,26,22,29,19,29,24,27,23,23
,,0.4707446809,0.4689759123,0.4587930106,0.48,0.2066666667,0.3133333333,0.6866666667,0.4557522124,0.2168141593,0.3274336283,0.5442477876,0.6764705882,0.7142857143,0.6666666667,0.6896551724,0.2424242424,0.4634146341,0.3092105263,0.09042553191,0.1117021277,0.1196808511,0.07712765957,0.08776595745,0.1090425532,0.4042553191,0.3989361702,0.6010638298,0.57,0.3577235772,0.4838709677,0.3076923077,0.4065934066,0.4601769912,0.3617021277,0.4025974026,0.4337349398,0.5277777778,0.472361809,0.4333996024,0.4421052632,0.7826086957,0.4666666667,0.7058823529,0.5384615385,0.625,0.7368421053,0.7272727273,0.6153846154,0.75,0.8,0.3888888889,0.3225806452,0.4,0.1538461538,0.36,0.32,0.25,0.2941176471,0.2352941176,0.4230769231,0.1533333333,0.1,0.1133333333,0.08666666667,0.05333333333,0.1266666667,0.07333333333,0.08666666667,0.1066666667,0.1,0.0796460177,0.1371681416,0.1327433628,0.05752212389,0.110619469,0.110619469,0.1061946903,0.07522123894,0.07522123894,0.1150442478,72,31,47,103,49,74,23,30,30,20,8,19,47,103,74,177,34,42,45,29,33,41,152,150,226,18,7,12,7,5,14,8,8,12,12,7,10,12,2,9,8,6,5,4,11,23,15,17,13,8,19,11,13,16,15,18,31,30,13,25,25,24,17,17,26
,,0.4525745257,0.4595999075,0.4649085892,0.4740740741,0.2074074074,0.3185185185,0.6814814815,0.4358974359,0.2435897436,0.3205128205,0.5641025641,0.7575757576,0.7441860465,0.6551724138,0.5333333333,0.3076923077,0.2647058824,0.3333333333,0.08943089431,0.1165311653,0.07859078591,0.08130081301,0.07046070461,0.09214092141,0.4715447154,0.3658536585,0.6341463415,0.414893617,0.3854166667,0.3913043478,0.3838383838,0.5254237288,0.2842105263,0.5,0.4285714286,0.4639175258,0.4019607843,0.4681818182,0.4248496994,0.4164904863,0.6428571429,0.5333333333,0.8571428571,0.8333333333,0.7647058824,0.5625,0.8333333333,0.6,0.6428571429,0.5833333333,0.3181818182,0.3181818182,0.3076923077,0.24,0.4285714286,0.1428571429,0.3181818182,0.3684210526,0.3913043478,0.3461538462,0.1037037037,0.1111111111,0.05185185185,0.08888888889,0.1259259259,0.1185185185,0.1333333333,0.07407407407,0.1037037037,0.08888888889,0.09401709402,0.09401709402,0.1111111111,0.1068376068,0.1196581197,0.08974358974,0.09401709402,0.0811965812,0.09829059829,0.1111111111,64,28,43,102,57,75,25,32,19,16,8,9,58,92,75,167,33,43,29,30,26,34,174,135,234,9,8,6,10,13,9,15,6,9,7,7,7,8,6,12,3,7,7,9,9,14,15,7,12,17,16,18,10,14,12,22,22,26,25,28,21,22,19,23,26
,,0.4431818182,0.4267745111,0.4330293547,0.4480519481,0.2207792208,0.3311688312,0.6688311688,0.5101010101,0.2222222222,0.2676767677,0.4898989899,0.65,0.6666666667,0.6206896552,0.7209302326,0.40625,0.2941176471,0.2272727273,0.1136363636,0.1193181818,0.08238636364,0.1221590909,0.09090909091,0.09659090909,0.375,0.4375,0.5625,0.2197802198,0.4576271186,0.4193548387,0.5074626866,0.3578947368,0.4468085106,0.4444444444,0.2857142857,0.5064935065,0.4302325581,0.3922651934,0.3900862069,0.4200913242,0.5,0.5769230769,0.6,0.7857142857,0.6875,0.6428571429,0.7333333333,0.6363636364,0.75,0.8461538462,0.09523809524,0.3636363636,0.3333333333,0.3076923077,0.1904761905,0.3636363636,0.3,0.1739130435,0.3333333333,0.25,0.09090909091,0.1688311688,0.0974025974,0.09090909091,0.1038961039,0.09090909091,0.0974025974,0.07142857143,0.1038961039,0.08441558442,0.1060606061,0.1111111111,0.1060606061,0.06565656566,0.1060606061,0.1111111111,0.101010101,0.1161616162,0.07575757576,0.101010101,69,34,51,101,44,53,26,28,18,31,13,10,30,103,53,156,40,42,29,43,32,34,132,154,198,7,15,9,11,11,9,11,7,12,11,2,8,7,4,4,8,6,4,5,5,14,26,15,14,16,14,15,11,16,13,21,22,21,13,21,22,20,23,15,20
